paper_id,canonical_paper_id,title,title_normalized,title_hash,abstract,year,doi,pmid,pmcid,semantic_scholar_id,openalex_id,crossref_id,journal,journal_normalized,first_author,publication_type,authors,keywords,mesh_terms,citation_count,citation_source,citation_sources,citation_count_age_normalized,is_open_access,open_access_url,journal_priority_score,journal_domain,jcr_categories,retrieval_channels,source_providers,duplicate_group_id,merged_from,url,source,created_at,updated_at
doi:10.21037/apm-20-2594,doi:10.21037/apm-20-2594,The role of the central histaminergic system in emergence from propofol anesthesia in rats model.,the role of the central histaminergic system in emergence from propofol anesthesia in rats model,f312097e056942f20bef0fc62682cf3b1ea335d0,,2021,10.21037/apm-20-2594,34118835,,,,,Annals of palliative medicine,annals palliative medicine,Xia C,,"[""Xia C"", ""Zhao Z"", ""Yu L"", ""Yan M""]",[],[],,,[],,,,,[],[],"[""api_broad""]","[""pubmed""]",,[],https://pubmed.ncbi.nlm.nih.gov/34118835/,api:pubmed,2026-07-23T09:50:38.090013,2026-07-23T09:50:38.090014
doi:10.21037/atm-21-3845,doi:10.21037/atm-21-3845,Randomized controlled trial of acupuncture for anxiety and depression in patients with chronic insomnia,randomized controlled trial of acupuncture for anxiety and depression in patients with chronic insomnia,f2672799898629771b002f3282bdcfa8b3d3bc2c,"BACKGROUND: Acupuncture treatment of chronic insomnia (CI) was effective. Anxiety and depression symptoms of the CI patients were improved to varying degrees after acupuncture treatment. Corticosterone (CORT) and 5-hydroxytryptamine (5-HT) are involved in the occurrence and development of comorbidity of insomnia, anxiety, and depression. Whether acupuncture can treat insomnia and accompany anxiety and depression symptoms by regulating CORT and 5-HT is still unclear. METHODS: This was a randomized, single-blind (participant), parallel, placebo-controlled trial. Sixty CI patients were randomly divided into acupuncture and sham acupuncture groups, with 30 patients in each group. In the acupuncture group, acupuncture was applied at Baihui (GV20), Yintang (GV29), Shenmen (HT7, bilateral), and Sanyinjiao (SP6, bilateral), while in the sham acupuncture group, superficial needles were used on non-disorder-related acupoints. Both groups were treated 3 times a week (once every other day) for 4 weeks and at the 3-month follow-up. The patients were assessed using the Pittsburgh Sleep Quality Index (PQSI), Hamilton Anxiety Rating Scale (HAMA), and Hamilton Depression Rating Scale (HAMD). The serum concentrations of CORT and 5-HT were also measured before and after treatment. RESULTS: After treatment, the decrease in serum CORT and the increase in serum 5-HT were significantly greater in the acupuncture group than in the sham acupuncture group. At follow-up, the PSQI, HAMA, and HAMD scores in the acupuncture group were significantly lower than those in the sham acupuncture group. CONCLUSIONS: Elevated serum CORT and decreased serum 5-HT levels may be associated with mood regulation disorders in CI patients. Acupuncture can significantly improve the sleep quality, efficiency, and latency of CI patients, and it can alleviate anxiety and depression in such patients. Compared with the sham acupuncture group, the acupuncture group showed a stable long-term efficacy. TRIAL REGISTRATION: Chinese Clinical Trials Register ChiCTR1800020298.",2021,10.21037/atm-21-3845,,,,,,Annals of Translational Medicine,annals translational medicine,Chenyong Liu,,"[""Chenyong Liu"", ""Yanan Zhao"", ""Shan Qin"", ""Xiaoqiu Wang"", ""Yuanyuan Jiang"", ""Wenzhong Wu""]",[],[],64,openalex,"[""openalex""]",10.667,True,,,[],[],"[""api_broad""]","[""openalex""]",,[],https://openalex.org/W3202608275,api:openalex,2026-07-23T10:00:45.587665,2026-07-23T10:00:45.587667
doi:10.21037/jtd-2025-1502,doi:10.21037/jtd-2025-1502,A new mouse model of biomass smoke-related chronic obstructive pulmonary disease combining porcine pancreatic elastase nebulization.,a new mouse model of biomass smoke related chronic obstructive pulmonary disease combining porcine pancreatic elastase nebulization,4ebdad26a32639b58d104cf53462ae6c836802c1,,2025,10.21037/jtd-2025-1502,41522145,,,,,Journal of thoracic disease,thoracic disease,Lin J,,"[""Lin J"", ""Li Q"", ""Chen Y"", ""Lai J"", ""Lin Y"", ""Zhao D""]",[],[],,,[],,,,,[],[],"[""api_broad""]","[""pubmed""]",,[],https://pubmed.ncbi.nlm.nih.gov/41522145/,api:pubmed,2026-07-23T09:50:31.862406,2026-07-23T09:50:31.862407
doi:10.21037/jtd-2026-1-0221,doi:10.21037/jtd-2026-1-0221,Outcompeting opioid-induced respiratory depression.,outcompeting opioid induced respiratory depression,5273a2cdca9ca2b3832dd28fab160e1d22f14892,,2026,10.21037/jtd-2026-1-0221,42182740,,,,,,,Andersen MJ,,"[""Andersen MJ"", ""Parks RR"", ""Langer TM"", ""Burgraff NJ.""]",[],[],0,europe_pmc,"[""europe_pmc""]",0.0,True,,,[],[],"[""api_broad""]","[""europe_pmc""]",,[],https://doi.org/10.21037/jtd-2026-1-0221,api:europe_pmc,2026-07-23T09:54:27.757078,2026-07-23T09:54:27.757081
doi:10.21037/qims-2025-2070,doi:10.21037/qims-2025-2070,Progressive iron deposition and widespread neural dysfunction in Parkinson's disease: a multimodal MRI study.,progressive iron deposition and widespread neural dysfunction in parkinson s disease a multimodal mri study,0a23c2717e51959629ec3f9c2e04baf1b26c3115,"<h4>Background</h4>Parkinson's disease (PD) is a progressive neurodegenerative disorder characterized by motor and non-motor symptoms, yet its stage-dependent neurobiological mechanisms remain incompletely understood. Multimodal magnetic resonance imaging (MRI) offers a noninvasive approach to investigate both functional and structural alterations across disease stages. Therefore, this study aimed to characterize stage-dependent functional and iron-related brain alterations in PD using multimodal MRI and to explore their associations with motor severity.<h4>Methods</h4>We enrolled 104 PD patients, stratified into early-stage (n=49) and advanced-stage (n=55) based on Hoehn and Yahr (H&Y) score, along with 53 age- and sex- matched healthy controls. Quantitative susceptibility mapping (QSM) quantified iron deposition in the substantia nigra (SN) and globus pallidus (GP), while resting-state functional magnetic resonance imaging (rs-fMRI) was used to assess functional alterations using regional homogeneity (ReHo) and fractional amplitude of low-frequency fluctuations (fALFF). Group comparisons were conducted using one-way analysis of variance (ANOVA) with post-hoc tests, and voxel-wise analyses were corrected using cluster-level false discovery rate (FDR, P<0.05). Correlation analyses were performed to evaluate associations between imaging metrics and Unified Parkinson's Disease Rating Scale part III (UPDRS-III) motor scores.<h4>Results</h4>Compared with healthy controls, both early and advanced-stage PD patients showed significantly increased iron deposition in the bilateral SN and GP (all P<0.05), with higher QSM values in advanced-stage PD than in early-stage PD (all P<0.01). Iron deposition in these regions was positively correlated with motor severity assessed by UPDRS-III scores (all P<0.001). Early-stage PD primarily exhibited abnormal fALFF and ReHo in visual-related regions, whereas advanced-stage PD showed more widespread involvement of the basal ganglia-thalamocortical motor circuit, frontoparietal regions, and limbic structures. Functional alterations in motor-related regions were significantly associated with UPDRS-III scores (all P<0.001), while ReHo changes in limbic regions were correlated with cognitive performance (Mini-Mental State Examination, MMSE; P<0.001).<h4>Conclusions</h4>Building on established evidence that PD involves progressive iron deposition in the SN and GP and widespread neural network dysfunction, our multimodal MRI findings demonstrate that integrating ReHo, fALFF, and QSM provides a framework for characterizing stage-specific pathophysiological changes and support their potential as biomarkers for early diagnosis, disease staging, and therapeutic development.",2026,10.21037/qims-2025-2070,41816040,,,,,,,Liu S,,"[""Liu S"", ""Wang X"", ""Wei W"", ""Bai Y"", ""Shen Y"", ""Haacke EM"", ""Wu B"", ""Xin H"", ""Li K"", ""Wang M.""]",[],[],0,europe_pmc,"[""europe_pmc""]",0.0,True,,,[],[],"[""api_broad""]","[""europe_pmc""]",,[],https://doi.org/10.21037/qims-2025-2070,api:europe_pmc,2026-07-23T09:58:47.853331,2026-07-23T09:58:47.853335
doi:10.21037/qims-2025-2092,doi:10.21037/qims-2025-2092,Diffusion tensor image analysis along the perivascular space may serve as a potential biomarker for differentiating glioma recurrence from pseudoprogression: a preliminary study.,diffusion tensor image analysis along the perivascular space may serve as a potential biomarker for differentiating glioma recurrence from pseudoprogression a preliminary study,ef76e0dfc1293494d49ca5ccecc57fcc8d753ff5,"<h4>Background</h4>Diffusion tensor image analysis along the perivascular space (DTI-ALPS) is a non-invasive technique used to investigate alterations in glymphatic system (GS) function related to glioma. This study aimed to investigate the potential of DTI-ALPS in differentiating tumor recurrence (TR) from pseudoprogression (PsP) in glioma patients and the added value of the ALPS index to diffusion tensor imaging (DTI)-derived metrics.<h4>Methods</h4>This retrospective study included 72 patients with histologically proven unihemispheric glioma at initial diagnosis who developed new or persisting enhancing lesions (35 with TR and 37 with PsP) on brain magnetic resonance imaging (MRI) after the completion of chemoradiation following gross total resection (GTR), and 34 matched healthy controls (HCs). Ipsilateral ALPS index, contralateral ALPS index, fractional anisotropy (FA), mean diffusivity (MD), axial diffusivity (AD), and radial diffusivity (RD) were calculated. Group comparisons were made between glioma patients and controls, as well as between TR and PsP. Each DTI metric and ALPS index was assessed via receiver operating characteristic (ROC) analysis in terms of differentiating TR from PsP.<h4>Results</h4>Both the ipsilateral and contralateral ALPS indices in the TR group were significantly decreased compared with those in the HC group (ipsilateral: 1.22±0.16 <i>vs.</i> 1.55±0.17; P<0.001; contralateral: 1.38±0.19 <i>vs.</i> 1.53±0.22; P=0.003). The ipsilateral ALPS index in the PsP group was significantly decreased compared with those in the HC group (1.39±0.19 <i>vs.</i> 1.60±0.23; P=0.001), whereas the contralateral ALPS showed no significant difference between the two groups (1.56±0.23 <i>vs.</i> 1.61±0.23; P=0.378). Both ipsilateral and contralateral ALPS indices were significantly lower in the TR group than in the PsP group (P=0.001; P=0.001). DTI metrics also showed significant differences between the TR group and PsP group (P<0.05). The ipsilateral and contralateral ALPS indices demonstrated good discriminative ability between the TR group and PsP group with area under the curve (AUC) values of 0.734 and 0.706, respectively. Furthermore, combining the ALPS index with DTI metrics improved diagnostic performance. The ipsilateral ALPS index combined with FA achieved the highest AUC of 0.852 compared to that of 0.690-0.767 for a single DTI metric. The contralateral ALPS index combined with RD yielded the highest AUC of 0.819 compared to that of 0.704-0.728 for a single DTI metric.<h4>Conclusions</h4>Both ipsilateral and contralateral ALPS indices have the potential to serve as useful imaging biomarkers and add value to DTI metrics in distinguishing TR from PsP. However, a comprehensive interpretation of alterations in the ALPS index is necessary to understand its complex nature, and further investigations are warranted.",2026,10.21037/qims-2025-2092,42147927,,,,,,,Wu X,,"[""Wu X"", ""Zhang M"", ""Su C"", ""Luo Q"", ""Xiao X"", ""Chen B"", ""Huang G"", ""Wu Y.""]",[],[],0,europe_pmc,"[""europe_pmc""]",0.0,True,,,[],[],"[""api_broad""]","[""europe_pmc""]",,[],https://doi.org/10.21037/qims-2025-2092,api:europe_pmc,2026-07-23T09:57:18.634424,2026-07-23T09:57:18.634427
doi:10.21037/qims-2025-834,doi:10.21037/qims-2025-834,Functional connectivity and graph theory of impaired central visual pathways in acute ischemic stroke based on functional magnetic resonance imaging.,functional connectivity and graph theory of impaired central visual pathways in acute ischemic stroke based on functional magnetic resonance imaging,df662202d19222aac42d155da86ca5a54df95108,"<h4>Background</h4>Stroke represents a major contributor to disability, resulting in functional impairments and imposing a societal burden. Resting-state functional connectivity (FC) indicates brain interactions, with dynamic alterations offering insights into cerebral function. This study used static and dynamic functional connectivity (sFC/dFC) and machine learning (ML) models to assess FC alterations in patients with acute ischemic stroke (AIS), aiming to identify connections that distinguish patients from healthy controls (HCs) and study their potential as biomarkers.<h4>Methods</h4>A clinical trial took place at the Stroke Center of Shanghai Sixth People's Hospital Affiliated to Shanghai Jiao Tong University from March 2021 to September 2022 (trial registration date: 26 May 2021). A total of 22 patients were enrolled, 6 were lost to follow-up, and 26 HCs were recruited (10 males, 16 females, average age: 66.62±7.53 years). We performed a comparative analysis of whole-brain sFC among three groups: 12 patients and 26 HCs who completed the 3-month experiment, 12 patients and 26 HCs who participated in the 7-day experiment, and 12 patients who underwent both experiments. Whole-brain sFC analysis utilized the Yeo 7-network parcellation (Yeo-7) and 90 automated anatomical labeling (AAL) regions of interest (ROIs). The dFC analysis revealed two states: State 1 (weak, high-frequency), and State 2 (strong, low-frequency). Linear support vector machine (linear-SVM), radial basis function support vector machine (RBF-SVM), K-nearest neighbors (KNN), random forest (RF), and decision tree (TREE) models were trained using sFC features.<h4>Results</h4>Patients with AIS had significantly altered ventral attention network (VAN) and default mode network (DMN) connectivity compared to HCs. Clinical assessments showed cognitive impairment at 7 days [Montreal Cognitive Assessment (MoCA): 19.42±10.64, P<0.001], improving at 3 months (MoCA: 20.58±4.89, P<0.05). Analysis of sFC revealed significant changes in different brain regions (P<0.05). dFC analysis identified two distinct states: a ""high-frequency weakly connected"" state at 7 days (63.61%) and a ""low-frequency strong connection"" state at 3 months (36.39%). ML models (RBF-SVM, RF, TREE) were utilized to identify optimal feature subsets, with RBF-SVM demonstrating superior performance [area under the curve (AUC): 0.85, accuracy: 85%].<h4>Conclusions</h4>Changes in FC among patients with AIS, particularly within the DMN, visual system (VIS), and limbic network (LIM) networks, may serve as possible biomarkers. ML models employing sFC characteristics are promising for stroke classification and prognosis prediction and improve the understanding of stroke-related neurological impairments.",2025,10.21037/qims-2025-834,41081215,,,,,,,Chu X,,"[""Chu X"", ""Xu X"", ""Xue B"", ""Zhang L"", ""Fang Q.""]",[],[],0,europe_pmc,"[""europe_pmc""]",0.0,True,,,[],[],"[""api_broad""]","[""europe_pmc""]",,[],https://doi.org/10.21037/qims-2025-834,api:europe_pmc,2026-07-23T10:41:51.274945,2026-07-23T10:41:51.274948
doi:10.21037/qims-2025-aw-2494,doi:10.21037/qims-2025-aw-2494,Assessment of glymphatic system function using DTI-ALPS in depressive disorders: a study of its correlation with clinical features and plasma GFAP levels.,assessment of glymphatic system function using dti alps in depressive disorders a study of its correlation with clinical features and plasma gfap levels,2e11e8fa0765549843c107b2303cf4bbd0658d9e,"<h4>Background</h4>The function of the glymphatic system (GS) in patients with depressive disorders (DDs), as well as its relationship with clinical characteristics and plasma glial fibrillary acidic protein (GFAP) levels, remains poorly understood. In this study, the Diffusion Tensor Imaging-Analysis along the Perivascular Space (DTI-ALPS) method was applied to assess glymphatic function in individuals with DDs. Correlations between the DTI-ALPS index, clinical features of DDs, and plasma GFAP concentrations were analyzed to explore potential underlying mechanisms of DDs.<h4>Methods</h4>Between August 2022 and March 2024, a total of 72 patients diagnosed with DD at the Department of Psychiatry and Psychology at the Affiliated Hospital of Guilin Medical University and 44 healthy controls (HCs) were enrolled in the study. Detailed information was collected and recorded for all participants, including demographic characteristics (sex, age, and education level), disease-related data (smoking and alcohol history, illness duration, and relevant clinical scales), neuroimaging parameters [brain magnetic resonance imaging (MRI) and diffusion tensor imaging (DTI) metrics], and fasting morning venous blood samples. GS function was assessed using the DTI-ALPS index, and plasma GFAP concentration was measured via enzyme-linked immunosorbent assay (ELISA). Chi-squared tests, non-parametric tests, and partial Spearman's rank correlation analyses were employed to examine the relationships between the DTI-ALPS index and clinical features of depression, as well as plasma GFAP levels.<h4>Results</h4>The DTI-ALPS index was significantly lower in the persistent depressive disorder (PDD) group compared to both the HC (P<0.001) and non-persistent depressive disorder (NPDD) (P<0.001) groups. Conversely, plasma GFAP concentrations were significantly elevated in the PDD group relative to the HC (P<0.001) and NPDD (P<0.001) groups. No significant differences were observed between the HC and NPDD groups (P>0.05). Partial Spearman's rank correlation analyses were performed controlling for sex, age, and smoking. P values were adjusted for multiple comparisons using the Benjamini-Yekutieli false discovery rate (FDR) procedure, and are reported as q values. These analyses showed that the DTI-ALPS index across all the study participants was negatively correlated with the plasma GFAP levels (r=-0.290, q=0.009), indicating a significant correlation. No other variables showed statistically significant associations with the DTI-ALPS index (all q>0.05). Further, GFAP concentrations were positively correlated with illness duration, Hamilton Depression Rating Scale (HAMD-17), Patient Health Questionnaire-9 (PHQ-9), and Pittsburgh Sleep Quality Index (PSQI) scores (all q<0.05), and negatively correlated with Mini-Mental State Examination (MMSE) scores (r=-0.230, q=0.012).<h4>Conclusions</h4>The DTI-ALPS index was found to be lower in the PDD group compared to both the HC and NPDD groups, and was correlated with plasma GFAP levels. These findings suggest that the covariation between glymphatic dysfunction and glial activation may represent a potential biological feature in the progression of DDs.",2026,10.21037/qims-2025-aw-2494,42147880,,,,,Quantitative imaging in medicine and surgery,quantitative imaging in medicine and surgery,Zeng D,,"[""Zeng D"", ""Pang Y"", ""Meng W"", ""Hou Z"", ""Ye Q"", ""Zhou S"", ""Li H""]",[],[],0,europe_pmc,"[""europe_pmc""]",0.0,True,,,[],[],"[""api_broad""]","[""pubmed""]",,[],https://pubmed.ncbi.nlm.nih.gov/42147880/,"api:europe_pmc,pubmed",2026-07-23T09:52:31.017869,2026-07-23T09:52:31.017872
doi:10.21037/qims-21-915,doi:10.21037/qims-21-915,Rich-club reorganization of functional brain networks in acute mild traumatic brain injury with cognitive impairment,rich club reorganization of functional brain networks in acute mild traumatic brain injury with cognitive impairment,99452e5bfe5f85e05f1da1747214369286775330,"Background: Mild traumatic brain injury (mTBI) is typically characterized by temporally limited cognitive impairment and regarded as a brain connectome disorder. Recent findings have suggested that a higher level of organization named the ""rich-club"" may play a central role in enabling the integration of information and efficient communication across different systems of the brain. However, the alterations in rich-club organization and hub topology in mTBI and its relationship with cognitive impairment after mTBI have been scarcely elucidated. Methods: Resting-state functional magnetic resonance imaging (rs-fMRI) data were collected from 88 patients with mTBI and 85 matched healthy controls (HCs). Large-scale functional brain networks were established for each participant. Rich-club organizations and network properties were assessed and analyzed between groups. Finally, we analyzed the correlations between the cognitive performance and changes in rich-club organization and network properties. Results: Both mTBI and HCs groups showed significant rich-club organization. Meanwhile, the rich-club organization was aberrant, with enhanced functional connectivity (FC) among rich-club nodes and peripheral regions in acute mTBI. In addition, significant differences in partial global and local network topological property measures were found between mTBI patients and HCs (P<0.01). In patients with mTBI, changes in rich-club organization and network properties were found to be related to early cognitive impairment after mTBI (P<0.05). Conclusions: Our findings suggest that such patterns of disruption and reorganization will provide the basic functional architecture for cognitive function, which may subsequently be used as an earlier biomarker for cognitive impairment after mTBI.",2022,10.21037/qims-21-915,,,,,,Quantitative Imaging in Medicine and Surgery,quantitative imaging in medicine and surgery,Fengfang Li,,"[""Fengfang Li"", ""Yin Liu"", ""Liyan Lu"", ""Song’an Shang"", ""Huiyou Chen"", ""Nasir Ahmad Haidari"", ""Peng Wang"", ""Xindao Yin"", ""Yu‐Chen Chen""]",[],[],18,openalex,"[""openalex""]",3.6,True,,,[],[],"[""api_broad""]","[""openalex""]",,[],https://openalex.org/W4283837412,api:openalex,2026-07-23T11:14:56.726728+00:00,2026-07-23T11:14:56.726729+00:00
doi:10.21037/qims-24-1516,doi:10.21037/qims-24-1516,White matter microstructural alterations are associated with cognitive decline in benzodiazepine use disorders: a multi-shell diffusion magnetic resonance imaging study.,white matter microstructural alterations are associated with cognitive decline in benzodiazepine use disorders a multi shell diffusion magnetic resonance imaging study,306a2d49c3316e27f5e17092e92257c356dd523a,"Background Benzodiazepine use disorders (BUDs) have become a public health issue that cannot be ignored. We aimed to demonstrate that patients with BUDs might undergo changes in white matter (WM) integrity, which are related to impaired cognitive function. Methods We used diffusion tensor imaging (DTI), diffusion kurtosis imaging (DKI), neurite orientation dispersion and density imaging (NODDI), and mean apparent propagator (MAP) to observe changes in WM structure from 29 patients with sleep disorders with BUD (SDBUD), 33 patients with sleep disorders with non-BUD (SDNBUD), and 25 healthy participants. We also compared the diagnostic performance of the diffusion metrics and models in predicting the status of BUDs and evaluated the relationship between WM changes and cognitive impairment. Results BUD was closely associated with WM damage in the corpus callosum (CC) and pontine crossing tract (PCT). There were 14 main diffusion metrics that could be used to predict BUD status (P=0.001–0.023). DTI, DKI, NODDI, and MAP had similar satisfactory performance for predicting BUD status (P=0.001–0.021). Pearson correlation analysis showed a close relationship between the Trail Making Test B (TMT-B) and DTI/NODDI metrics in the splenium of the CC and PCT and between the Montreal Cognitive Assessment (MoCA) and MAP metrics in the splenium of the CC in the SDBUD group (P=0.008–0.040). Conclusions Our findings provide evidence for the neurobiological mechanism of benzodiazepine addiction and a novel method for the clinical diagnosis of BUDs.",2025,10.21037/qims-24-1516,40160609,,,,,Quantitative imaging in medicine and surgery,quantitative imaging in medicine and surgery,Yi M,,"[""Yi M"", ""Wang T"", ""Li X"", ""Jiang Y"", ""Wang Y"", ""Zhang L"", ""Chen W"", ""Hu J"", ""Wu H"", ""Zhou Y"", ""Luo G"", ""Liu J"", ""Zhou H""]",[],[],2,semantic_scholar,"[""semantic_scholar""]",1.0,True,,,[],[],"[""api_broad""]","[""pubmed""]",,[],https://pubmed.ncbi.nlm.nih.gov/40160609/,"api:pubmed,semantic_scholar",2026-07-23T09:51:52.847991,2026-07-23T09:51:52.847993
doi:10.21037/qims-24-1830,doi:10.21037/qims-24-1830,A preliminary study of synthetic magnetic resonance imaging on the changes of subcortical gray matter nuclei in obstructive sleep apnea patients.,a preliminary study of synthetic magnetic resonance imaging on the changes of subcortical gray matter nuclei in obstructive sleep apnea patients,71d23ef08e19808e1e6758420764b334cfb7f778,,2025,10.21037/qims-24-1830,40384657,,,,,Quantitative imaging in medicine and surgery,quantitative imaging in medicine and surgery,Peng K,,"[""Peng K"", ""Zhang N"", ""Liu Q"", ""Xiao A"", ""Wang K"", ""Zhang H""]",[],[],,,[],,,,,[],[],"[""api_broad""]","[""pubmed""]",,[],https://pubmed.ncbi.nlm.nih.gov/40384657/,api:pubmed,2026-07-23T09:52:48.121125,2026-07-23T09:52:48.121127
doi:10.21037/qims-24-2131,doi:10.21037/qims-24-2131,Connectomics modeling of regional networks of white-matter fractional anisotropy to predict the severity of young adult drinking.,connectomics modeling of regional networks of white matter fractional anisotropy to predict the severity of young adult drinking,d8560386da964084889378523cb27db98a320b9e,,2025,10.21037/qims-24-2131,40160628,,,,,Quantitative imaging in medicine and surgery,quantitative imaging in medicine and surgery,Li Y,,"[""Li Y"", ""Li G"", ""Yang L"", ""Yan Y"", ""Zhang N"", ""Gao M"", ""Hao D"", ""Ye-Lin Y"", ""Li CR""]",[],[],,,[],,,,,[],[],"[""api_broad""]","[""pubmed""]",,[],https://pubmed.ncbi.nlm.nih.gov/40160628/,api:pubmed,2026-07-23T09:51:52.738706,2026-07-23T09:51:52.738708
doi:10.21037/qims-24-2168,doi:10.21037/qims-24-2168,Long-term white matter changes in patients who develop severe depression after multiple COVID-19 infections: a 3-6-month study.,long term white matter changes in patients who develop severe depression after multiple covid 19 infections a 3 6 month study,f42fb7c8383fd2af999a74616604f55b59161df2,"<h4>Background</h4>The white matter (WM) of patients who suffer from depression after long-term coronavirus disease 2019 (COVID-19) showed a dynamic change. However, to date, no research on the dynamic change in the WM of patients who develop severe depression after multiple COVID-19 infections has been conducted. This study aimed to evaluate long-term WM changes in patients who experience mild or moderate depression after their first COVID-19 infection followed by severe depression after their second infection.<h4>Methods</h4>In total, 27 outpatients who developed severe depression after two COVID-19 infections (the patient group) and 28 outpatients who developed mild or moderate depression after one COVID-19 infection (the control group) were included in this prospective study. Psychological assessments for depression, anxiety, and insomnia were conducted 3-6 months after infection. Diffusion tensor imaging was performed. The fractional anisotropy (FA), mean diffusivity, axial diffusivity, and radial diffusivity were calculated and compared between the groups. The correlations between the psychological scores and image parameters were analyzed.<h4>Results</h4>There was no difference between the two groups in terms of age (51.857±2.770 <i>vs.</i> 48.148±2.0678 years, P=0.222), gender (female: 75.0% <i>vs.</i> 55.6%, P=0.130), and education (P=0.317). The psychological scores were higher in the patient group than the control group (Patient Health Questionnaire-9: 17.290±2.600 <i>vs.</i> 8.640±2.599, Generalized Anxiety Disorder-7:15.440±3.490 <i>vs.</i> 7.640±2.376, Athens Insomnia Scale: 15.852±3.219 <i>vs.</i> 10.179±2.763; all P<0.001). The patient group showed decreased FA values in the bilateral corticospinal tracts, anterior thalamic radiations, and right superior longitudinal fasciculus (P<sub>family-wise error</sub> <0.05). All the psychological scores were negatively mildly to moderately correlated with the FA values of the above-mentioned WM tracts (r=-0.491, r=-0.570, and r=-0.355, P<0.001, P<0.001, and P=0.008).<h4>Conclusions</h4>The present study revealed impairments in the WM integrity of patients who developed severe depression within 3-6 months of repeated COVID-19 infections. The findings revealed the mechanism of COVID-19-related depression and underscored the importance of psychological intervention after COVID-19 infection.",2025,10.21037/qims-24-2168,40384680,,,,,Quantitative imaging in medicine and surgery,quantitative imaging in medicine and surgery,Cui Y,,"[""Cui Y"", ""Wang Y"", ""Lu L"", ""Zhang Y"", ""Yu Q"", ""Dong S"", ""Wang Y"", ""Liu Y"", ""Dong G"", ""Dai J"", ""Bai Y"", ""Xiao Y"", ""Liu S""]",[],[],1,europe_pmc,"[""europe_pmc""]",0.5,True,,,[],[],"[""api_broad""]","[""pubmed""]",,[],https://pubmed.ncbi.nlm.nih.gov/40384680/,"api:europe_pmc,pubmed",2026-07-23T09:52:12.579353,2026-07-23T09:52:12.579356
doi:10.21037/qims-24-2442,doi:10.21037/qims-24-2442,Dynamic network reconfiguration in hepatitis B cirrhosis secondary to mild hepatic encephalopathy: a multilayer network analysis.,dynamic network reconfiguration in hepatitis b cirrhosis secondary to mild hepatic encephalopathy a multilayer network analysis,18315b77e7ac914ed606bef0f48ef70a90c7de5b,"<h4>Background</h4>Static functional networks of the brain are disrupted in minimal hepatic encephalopathy (MHE), but their dynamic alterations are unknown. This observational study utilized multilayer network analysis to investigate dynamic network characteristics in hepatitis B cirrhosis (HBC) with or without MHE and assess their association with neurocognitive function (registry: https://ctms.xyeyy.com/iit/project/index; trial registration number: LYF20240134; date: 2024-07-31).<h4>Methods</h4>A total of 33 HBC patients [15 non-MHE (NMHE; HBC patients without MHE) and 18 MHE individuals], as well as 36 matched healthy controls (HCs), underwent neurocognitive assessments, resting-state functional magnetic resonance imaging (rs-fMRI), and clinical examinations. Dynamic network variations were quantified using network switching rates, and their relationships with clinical and neurocognitive parameters were evaluated.<h4>Results</h4>Both HBC patients with and without MHE status exhibited a range of altered network switching rates compared to HCs. Specifically, differences were observed in subnetworks including somatomotor network (SMN), dorsal attention network (DAN), ventral attention network (VAN), frontoparietal network (FPN), and subcortical network (SUB), as well as in nodal regions such as the right precentral gyrus (rPrG), left fusiform gyrus (lFuG), left inferior parietal lobule (lIPL), and right hippocampus (rHipp). Furthermore, altered global level and lFuG switching rates positively correlated with Psychometric Hepatic Encephalopathy Score (PHES) (r=0.341, 0.339; P=0.004, 0.004, respectively, Bonferroni corrected).<h4>Conclusions</h4>This study firstly revealed that HBC patients exhibited imbalanced functional dynamics in subnetworks and nodes, suggesting a potential mechanism underlying cerebral dysfunction in MHE.",2026,10.21037/qims-24-2442,41669485,,,,,,,Ju C,,"[""Ju C"", ""Yang L"", ""Dai Z"", ""Wang Y"", ""Li C"", ""Zhao W"", ""Jiang Y"", ""Liu J.""]",[],[],0,europe_pmc,"[""europe_pmc""]",0.0,True,,,[],[],"[""api_broad""]","[""europe_pmc""]",,[],https://doi.org/10.21037/qims-24-2442,api:europe_pmc,2026-07-23T10:42:05.413191,2026-07-23T10:42:05.413194
